query	reference	pident	alnlen	qstart	qend	rstart	rend	nt_match	nt_mismatch
NC_025457.alt2	NC_025457.alt1	91.0204	245	36340	36584	23009	23253	223	22
NC_025457.alt2	NC_025457.alt1	95.4918	244	42843	43086	27497	27740	233	11
NC_025457.alt2	NC_025457.alt1	90.4167	240	21656	21895	13489	13728	217	23
NC_025457.alt2	NC_025457.alt1	96.1702	235	27191	27425	16668	16902	226	9
NC_025457.alt2	NC_025457.alt1	88.8412	233	38840	39072	24315	24547	207	26
NC_025457.alt2	NC_025457.alt1	85.9649	228	43773	44000	27797	28006	196	32
NC_025457.alt2	NC_025457.alt1	87.1681	226	18580	18805	11170	11395	197	29
NC_025457.alt2	NC_025457.alt1	85.9091	220	2083	2302	1165	1357	189	31
NC_025457.alt2	NC_025457.alt1	96.3636	220	42623	42842	27434	27653	212	8
NC_025457.alt2	NC_025457.alt1	98.1395	215	55735	55949	35725	35939	211	4
NC_025457.alt2	NC_025457.alt1	90.1869	214	11827	12040	8157	8370	193	21
NC_025457.alt2	NC_025457.alt1	85.9813	214	53890	54103	34425	34636	184	30
NC_025457.alt2	NC_025457.alt1	80.5825	206	50723	50928	32684	32879	166	40
NC_025457.alt2	NC_025457.alt1	95.5882	204	19612	19815	11797	12000	195	9
NC_025457.alt2	NC_025457.alt1	98.4772	197	5915	6111	3847	4043	194	3
NC_025457.alt2	NC_025457.alt1	86.7347	196	45301	45496	28894	29089	170	26
NC_025457.alt2	NC_025457.alt1	83.5897	195	22119	22313	13813	13983	163	32
NC_025457.alt2	NC_025457.alt1	97.4359	195	55016	55210	35156	35350	190	5
NC_025457.alt2	NC_025457.alt1	86.9792	192	53698	53889	34192	34366	167	25
NC_025457.alt2	NC_025457.alt1	98.9189	185	8315	8499	29649	29833	183	2
NC_025457.alt2	NC_025457.alt1	89.7297	185	48014	48198	30612	30796	166	19
NC_025457.alt2	NC_025457.alt1	88.0435	184	22485	22668	14136	14308	162	22
NC_025457.alt2	NC_025457.alt1	87.9121	182	38046	38227	23663	23844	160	22
NC_025457.alt2	NC_025457.alt1	89.5604	182	56513	56694	36060	36241	163	19
NC_025457.alt2	NC_025457.alt1	88.5057	174	16550	16723	10286	10459	154	20
NC_025457.alt2	NC_025457.alt1	98.8372	172	6114	6285	3882	4053	170	2
NC_025457.alt2	NC_025457.alt1	94.7674	172	35361	35532	22104	22275	163	9
NC_025457.alt2	NC_025457.alt1	85.8824	170	38614	38783	24146	24315	146	24
NC_025457.alt2	NC_025457.alt1	90.5882	170	61368	61537	38752	38921	154	16
NC_025457.alt2	NC_025457.alt1	84.5238	168	7486	7653	4445	4612	142	26
NC_025457.alt2	NC_025457.alt1	86.3095	168	14593	14760	9020	9187	145	23
NC_025457.alt2	NC_025457.alt1	92.1212	165	40243	40407	25583	25747	152	13
NC_025457.alt2	NC_025457.alt1	91.4110	163	580	742	388	550	149	14
NC_025457.alt2	NC_025457.alt1	86.5031	163	16844	17006	10459	10621	141	22
NC_025457.alt2	NC_025457.alt1	85.8896	163	24593	24755	15247	15409	140	23
NC_025457.alt2	NC_025457.alt1	84.0491	163	39238	39400	24525	24687	137	26
NC_025457.alt2	NC_025457.alt1	98.7730	163	51955	52117	32974	33136	161	2
NC_025457.alt2	NC_025457.alt1	96.9136	162	23118	23279	14669	14830	157	5
NC_025457.alt2	NC_025457.alt1	93.7888	161	60502	60662	38457	38617	151	10
NC_025457.alt2	NC_025457.alt1	91.7722	158	32427	32584	20139	20296	145	13
NC_025457.alt2	NC_025457.alt1	87.0968	155	29168	29322	17845	17999	135	20
NC_025457.alt2	NC_025457.alt1	71.6129	155	57828	57982	36644	36782	111	44
NC_025457.alt2	NC_025457.alt1	90.9091	154	2318	2471	1619	1772	140	14
NC_025457.alt2	NC_025457.alt1	90.2597	154	15132	15285	9692	9845	139	15
NC_025457.alt2	NC_025457.alt1	98.7013	154	63631	63784	2807	2960	152	2
NC_025457.alt2	NC_025457.alt1	96.0784	153	1930	2082	1109	1261	147	6
NC_025457.alt2	NC_025457.alt1	81.6993	153	3461	3613	2336	2492	125	28
NC_025457.alt2	NC_025457.alt1	97.3684	152	33405	33556	20666	20817	148	4
NC_025457.alt2	NC_025457.alt1	96.0265	151	55212	55362	35448	35598	145	6
NC_025457.alt2	NC_025457.alt1	90.6667	150	60312	60461	38320	38469	136	14
NC_025457.alt2	NC_025457.alt1	89.1156	147	8500	8646	5397	5543	131	16
NC_025457.alt2	NC_025457.alt1	90.4110	146	60095	60240	38172	38317	132	14
NC_025457.alt2	NC_025457.alt1	93.7931	145	41134	41278	26372	26516	136	9
NC_025457.alt2	NC_025457.alt1	91.4894	141	2592	2732	1774	1914	129	12
NC_025457.alt2	NC_025457.alt1	89.2857	140	1	140	1	140	125	15
NC_025457.alt2	NC_025457.alt1	89.2086	139	38380	38518	24005	24143	124	15
NC_025457.alt2	NC_025457.alt1	80.1471	136	14043	14178	14679	14502	109	27
NC_025457.alt2	NC_025457.alt1	84.5588	136	24452	24587	14967	15102	115	21
NC_025457.alt2	NC_025457.alt1	88.8889	135	2860	2994	2079	2213	120	15
NC_025457.alt2	NC_025457.alt1	87.3134	134	35869	36002	22681	22548	117	17
NC_025457.alt2	NC_025457.alt1	99.2537	134	58955	59088	37733	37866	133	1
NC_025457.alt2	NC_025457.alt1	90.2256	133	48417	48549	30798	30930	120	13
NC_025457.alt2	NC_025457.alt1	88.5496	131	56875	57005	36443	36573	116	15
NC_025457.alt2	NC_025457.alt1	71.7557	131	63920	64050	40929	41048	94	37
NC_025457.alt2	NC_025457.alt1	99.2188	128	31120	31247	19138	19282	127	1
NC_025457.alt2	NC_025457.alt1	87.4016	127	1100	1226	655	781	111	16
NC_025457.alt2	NC_025457.alt1	90.4762	126	10536	10661	6742	6867	114	12
NC_025457.alt2	NC_025457.alt1	88.7097	124	9121	9244	5641	5764	110	14
NC_025457.alt2	NC_025457.alt1	1e+02	122	17900	18021	31081	31202	122	0
NC_025457.alt2	NC_025457.alt1	99.1803	122	41279	41400	26726	26847	121	1
NC_025457.alt2	NC_025457.alt1	88.4298	121	62674	62794	39688	39808	107	14
NC_025457.alt2	NC_025457.alt1	86.6667	120	3137	3256	2214	2333	104	16
NC_025457.alt2	NC_025457.alt1	99.1667	120	23297	23416	14711	14830	119	1
NC_025457.alt2	NC_025457.alt1	1e+02	119	39401	39519	24805	24687	119	0
NC_025457.alt2	NC_025457.alt1	1e+02	119	51836	51954	32965	33083	119	0
NC_025457.alt2	NC_025457.alt1	90.7563	119	58335	58453	36845	36995	108	11
NC_025457.alt2	NC_025457.alt1	98.2906	117	23785	23901	22087	21971	115	2
NC_025457.alt2	NC_025457.alt1	91.4530	117	40768	40884	25849	25965	107	10
NC_025457.alt2	NC_025457.alt1	99.1379	116	43657	43772	27766	27881	115	1
NC_025457.alt2	NC_025457.alt1	92.1053	114	59834	59947	38053	38166	105	9
NC_025457.alt2	NC_025457.alt1	90.2655	113	34161	34273	20872	20984	102	11
NC_025457.alt2	NC_025457.alt1	89.2857	112	47042	47153	29937	30077	100	12
NC_025457.alt2	NC_025457.alt1	88.2883	111	44184	44294	28045	28155	98	13
NC_025457.alt2	NC_025457.alt1	99.0909	110	20005	20114	12133	12242	109	1
NC_025457.alt2	NC_025457.alt1	88.0734	109	42384	42492	27323	27431	96	13
NC_025457.alt2	NC_025457.alt1	98.1651	109	61259	61367	38722	38614	107	2
NC_025457.alt2	NC_025457.alt1	89.8148	108	14923	15030	9581	9688	97	11
NC_025457.alt2	NC_025457.alt1	94.3925	107	12287	12393	8371	8477	101	6
NC_025457.alt2	NC_025457.alt1	86.7925	106	37013	37118	23481	23586	92	14
NC_025457.alt2	NC_025457.alt1	92.3810	105	10429	10533	6549	6653	97	8
NC_025457.alt2	NC_025457.alt1	88.5714	105	15797	15901	9980	10084	93	12
NC_025457.alt2	NC_025457.alt1	1e+02	104	19901	20004	11897	12000	104	0
NC_025457.alt2	NC_025457.alt1	89.4231	104	45019	45122	28418	28521	93	11
NC_025457.alt2	NC_025457.alt1	92.3077	104	58794	58897	37692	37589	96	8
NC_025457.alt2	NC_025457.alt1	91.2621	103	20894	20996	12724	12826	94	9
NC_025457.alt2	NC_025457.alt1	89.2157	102	901	1002	547	648	91	11
NC_025457.alt2	NC_025457.alt1	93.1373	102	13101	13202	8506	8607	95	7
NC_025457.alt2	NC_025457.alt1	87.2549	102	28831	28932	17743	17844	89	13
NC_025457.alt2	NC_025457.alt1	92.1569	102	58114	58215	36744	36845	94	8
NC_025457.alt2	NC_025457.alt1	83.3333	102	62398	62499	39087	39188	85	17
NC_025457.alt2	NC_025457.alt1	1e+02	101	34527	34627	21573	21473	101	0
NC_025457.alt2	NC_025457.alt1	89.1089	101	49450	49550	31968	32068	90	11
NC_025457.alt2	NC_025457.alt1	91.7526	97	7388	7484	4436	4340	89	8
NC_025457.alt2	NC_025457.alt1	91.7526	97	8881	8977	5543	5639	89	8
NC_025457.alt2	NC_025457.alt1	88.6598	97	18330	18426	10866	10962	86	11
NC_025457.alt2	NC_025457.alt1	88.5417	96	56264	56359	35964	36059	85	11
NC_025457.alt2	NC_025457.alt1	45.7447	94	26736	26829	7674	7745	43	51
NC_025457.alt2	NC_025457.alt1	91.4894	94	39523	39616	24810	24903	86	8
NC_025457.alt2	NC_025457.alt1	98.9362	94	54104	54197	18093	18000	93	1
NC_025457.alt2	NC_025457.alt1	90.2174	92	13336	13427	8611	8702	83	9
NC_025457.alt2	NC_025457.alt1	85.7143	91	38257	38347	23841	23931	78	13
NC_025457.alt2	NC_025457.alt1	1e+02	91	47617	47707	37241	37331	91	0
NC_025457.alt2	NC_025457.alt1	95.6044	91	52857	52947	33515	33605	87	4
NC_025457.alt2	NC_025457.alt1	92.2222	90	6699	6788	4174	4263	83	7
NC_025457.alt2	NC_025457.alt1	73.3333	90	46342	46431	29424	29535	66	24
NC_025457.alt2	NC_025457.alt1	1e+02	88	47708	47795	37413	37500	88	0
NC_025457.alt2	NC_025457.alt1	98.8636	88	58681	58768	37587	37500	87	1
NC_025457.alt2	NC_025457.alt1	91.9540	87	10905	10991	6895	6981	80	7
NC_025457.alt2	NC_025457.alt1	86.2069	87	63544	63630	40618	40532	75	12
NC_025457.alt2	NC_025457.alt1	87.2093	86	18022	18107	10780	10865	75	11
NC_025457.alt2	NC_025457.alt1	90.6977	86	20676	20761	12638	12723	78	8
NC_025457.alt2	NC_025457.alt1	88.3721	86	33233	33318	20577	20662	76	10
NC_025457.alt2	NC_025457.alt1	1e+02	86	45663	45748	11594	11679	86	0
NC_025457.alt2	NC_025457.alt1	83.7209	86	63807	63892	40624	40709	72	14
NC_025457.alt2	NC_025457.alt1	1e+02	85	19816	19900	12133	12217	85	0
NC_025457.alt2	NC_025457.alt1	1e+02	84	36671	36754	23392	23309	84	0
NC_025457.alt2	NC_025457.alt1	1e+02	83	33319	33401	32308	32226	83	0
NC_025457.alt2	NC_025457.alt1	86.5854	82	29325	29406	18096	18177	71	11
NC_025457.alt2	NC_025457.alt1	95.0617	81	35534	35614	22411	22491	77	4
NC_025457.alt2	NC_025457.alt1	91.3580	81	57700	57780	36575	36655	74	7
NC_025457.alt2	NC_025457.alt1	5e+01	80	12543	12622	23120	23191	40	40
NC_025457.alt2	NC_025457.alt1	1e+02	80	33579	33658	20738	20817	80	0
NC_025457.alt2	NC_025457.alt1	89.8734	79	36758	36836	23398	23476	71	8
NC_025457.alt2	NC_025457.alt1	92.4051	79	40408	40486	25821	25742	73	6
NC_025457.alt2	NC_025457.alt1	1e+02	79	49855	49933	32446	32368	79	0
NC_025457.alt2	NC_025457.alt1	93.5897	78	10992	11069	7051	7128	73	5
NC_025457.alt2	NC_025457.alt1	87.0130	77	8200	8276	5294	5370	67	10
NC_025457.alt2	NC_025457.alt1	96.1039	77	17387	17463	10624	10700	74	3
NC_025457.alt2	NC_025457.alt1	88.1579	76	30039	30114	18442	18517	67	9
NC_025457.alt2	NC_025457.alt1	64	75	13672	13746	8754	8821	48	27
NC_025457.alt2	NC_025457.alt1	91.7808	73	7308	7380	4267	4339	67	6
NC_025457.alt2	NC_025457.alt1	72.6027	73	16146	16218	10087	10163	53	20
NC_025457.alt2	NC_025457.alt1	89.0411	73	19063	19135	11680	11752	65	8
NC_025457.alt2	NC_025457.alt1	80.8219	73	31393	31465	19257	19329	59	14
NC_025457.alt2	NC_025457.alt1	95.8904	73	48550	48622	31011	31083	70	3
NC_025457.alt2	NC_025457.alt1	90.1408	71	37611	37681	23575	23645	64	7
NC_025457.alt2	NC_025457.alt1	94.3662	71	56800	56870	36242	36312	67	4
NC_025457.alt2	NC_025457.alt1	98.5714	70	48258	48327	30727	30796	69	1
NC_025457.alt2	NC_025457.alt1	89.7059	68	15633	15700	9907	9974	61	7
NC_025457.alt2	NC_025457.alt1	89.5522	67	18996	19062	11478	11544	60	7
NC_025457.alt2	NC_025457.alt1	92.4242	66	50177	50242	32436	32501	61	5
NC_025457.alt2	NC_025457.alt1	93.8462	65	4801	4865	3372	3436	61	4
NC_025457.alt2	NC_025457.alt1	87.6923	65	51327	51391	32882	32946	57	8
NC_025457.alt2	NC_025457.alt1	95.3846	65	62609	62673	39475	39539	62	3
NC_025457.alt2	NC_025457.alt1	53.125	64	14856	14919	23297	23202	34	30
NC_025457.alt2	NC_025457.alt1	85.7143	63	25157	25219	15863	15801	54	9
NC_025457.alt2	NC_025457.alt1	85.7143	63	36277	36339	22737	22799	54	9
NC_025457.alt2	NC_025457.alt1	91.9355	62	50036	50097	32436	32497	57	5
NC_025457.alt2	NC_025457.alt1	56.4516	62	59632	59693	3249	3192	35	27
NC_025457.alt2	NC_025457.alt1	88.7097	62	61977	62038	38995	39056	55	7
NC_025457.alt2	NC_025457.alt1	91.6667	60	61575	61634	38926	38985	55	5
NC_025457.alt2	NC_025457.alt1	42.3729	59	4449	4507	40365	40410	25	34
NC_025457.alt2	NC_025457.alt1	49.1525	59	44535	44593	2385	2478	29	30
NC_025457.alt2	NC_025457.alt1	84.7458	59	49756	49814	32175	32270	50	9
NC_025457.alt2	NC_025457.alt1	87.9310	58	15459	15516	9849	9906	51	7
NC_025457.alt2	NC_025457.alt1	96.4912	57	4197	4253	2961	3017	55	2
NC_025457.alt2	NC_025457.alt1	57.8947	57	19176	19232	14735	14641	33	24
NC_025457.alt2	NC_025457.alt1	96.4912	57	44381	44437	28309	28365	55	2
NC_025457.alt2	NC_025457.alt1	42.8571	56	4305	4360	17387	17341	24	32
NC_025457.alt2	NC_025457.alt1	91.0714	56	23988	24043	14831	14886	51	5
NC_025457.alt2	NC_025457.alt1	87.5	56	35813	35868	22491	22546	49	7
NC_025457.alt2	NC_025457.alt1	87.5	56	36615	36670	23255	23310	49	7
NC_025457.alt2	NC_025457.alt1	1e+02	55	52148	52202	33191	33137	55	0
NC_025457.alt2	NC_025457.alt1	94.5455	55	52388	52442	33194	33248	52	3
NC_025457.alt2	NC_025457.alt1	85.1852	54	33836	33889	20818	20871	46	8
NC_025457.alt2	NC_025457.alt1	90.5660	53	16301	16353	10230	10282	48	5
NC_025457.alt2	NC_025457.alt1	96.2264	53	30208	30260	18535	18587	51	2
NC_025457.alt2	NC_025457.alt1	94.3396	53	48628	48680	31209	31261	50	3
NC_025457.alt2	NC_025457.alt1	90.3846	52	59494	59545	38003	38054	47	5
NC_025457.alt2	NC_025457.alt1	90.1961	51	13482	13532	8701	8751	46	5
NC_025457.alt2	NC_025457.alt1	88.2353	51	46651	46701	29834	29884	45	6
NC_025457.alt2	NC_025457.alt1	88	50	22435	22484	14020	14069	44	6
NC_025457.alt2	NC_025457.alt1	88	50	36125	36174	22706	22755	44	6
NC_025457.alt2	NC_025457.alt1	9e+01	50	46830	46879	29884	29933	45	5
NC_025457.alt2	NC_025457.alt1	89.7959	49	50478	50526	32506	32554	44	5
NC_025457.alt2	NC_025457.alt1	62.5	48	1034	1081	40199	40250	30	18
NC_025457.alt2	NC_025457.alt1	58.3333	48	4716	4763	14230	14152	28	20
NC_025457.alt2	NC_025457.alt1	52.0833	48	5728	5775	30379	30340	25	23
NC_025457.alt2	NC_025457.alt1	91.6667	48	21504	21551	13441	13488	44	4
NC_025457.alt2	NC_025457.alt1	66.6667	48	49665	49712	2144	2236	32	16
NC_025457.alt2	NC_025457.alt1	54.1667	48	59969	60016	28743	28776	26	22
NC_025457.alt2	NC_025457.alt1	89.3617	47	44805	44851	28372	28418	42	5
NC_025457.alt2	NC_025457.alt1	55.3191	47	57185	57231	40959	40923	26	21
NC_025457.alt2	NC_025457.alt1	55.3191	47	57364	57410	40959	40923	26	21
NC_025457.alt2	NC_025457.alt1	64.4444	45	3294	3338	24831	24884	29	16
NC_025457.alt2	NC_025457.alt1	91.1111	45	21328	21372	13233	13277	41	4
NC_025457.alt2	NC_025457.alt1	86.3636	44	24832	24875	15394	15437	38	6
NC_025457.alt2	NC_025457.alt1	90.9091	44	40199	40242	25422	25465	40	4
NC_025457.alt2	NC_025457.alt1	90.9091	44	44295	44338	28265	28308	40	4
NC_025457.alt2	NC_025457.alt1	65.9091	44	50993	51036	12612	12579	29	15
NC_025457.alt2	NC_025457.alt1	88.6364	44	62217	62260	39059	39102	39	5
NC_025457.alt2	NC_025457.alt1	95.4545	44	64121	64164	41023	41066	42	2
NC_025457.alt2	NC_025457.alt1	86.0465	43	4574	4616	3035	3077	37	6
NC_025457.alt2	NC_025457.alt1	55.8140	43	17837	17879	41052	41016	24	19
NC_025457.alt2	NC_025457.alt1	66.6667	42	31596	31637	35299	35372	28	14
NC_025457.alt2	NC_025457.alt1	54.7619	42	61012	61053	35197	35262	23	19
NC_025457.alt2	NC_025457.alt1	90.2439	41	40926	40966	26335	26375	37	4
NC_025457.alt2	NC_025457.alt1	90.2439	41	46589	46629	29481	29521	37	4
NC_025457.alt2	NC_025457.alt1	73.1707	41	53407	53447	38722	38649	30	11
NC_025457.alt2	NC_025457.alt1	9e+01	40	44110	44149	28005	28044	36	4
NC_025457.alt2	NC_025457.alt1	9e+01	40	45261	45300	28741	28780	36	4
NC_025457.alt2	NC_025457.alt1	95	40	58899	58938	37692	37731	38	2
NC_025457.alt2	NC_025457.alt1	64.1026	39	15989	16027	28102	28175	25	14
NC_025457.alt2	NC_025457.alt1	82.0513	39	24142	24180	14887	14925	32	7
NC_025457.alt2	NC_025457.alt1	1e+02	39	45497	45535	11555	11593	39	0
NC_025457.alt2	NC_025457.alt1	1e+02	39	59751	59789	38053	38091	39	0
NC_025457.alt2	NC_025457.alt1	1e+02	37	19335	19371	11752	11788	37	0
NC_025457.alt2	NC_025457.alt1	54.0541	37	22398	22434	27781	27827	20	17
NC_025457.alt2	NC_025457.alt1	94.5946	37	62572	62608	39189	39225	35	2
NC_025457.alt2	NC_025457.alt1	97.2222	36	2796	2831	1915	1950	35	1
NC_025457.alt2	NC_025457.alt1	91.6667	36	21896	21931	13781	13816	33	3
NC_025457.alt2	NC_025457.alt1	63.8889	36	24296	24331	33425	33460	23	13
NC_025457.alt2	NC_025457.alt1	91.6667	36	25550	25585	15748	15713	33	3
NC_025457.alt2	NC_025457.alt1	61.1111	36	28792	28827	21335	21300	22	14
NC_025457.alt2	NC_025457.alt1	75	36	44740	44775	29577	29541	27	9
NC_025457.alt2	NC_025457.alt1	68.5714	35	55990	56024	5947	6015	24	11
NC_025457.alt2	NC_010807.ref	51.1450	131	21254	21384	35412	35196	67	64
NC_025457.alt2	NC_010807.ref	49.4505	91	40328	40418	33475	33548	45	46
NC_025457.alt2	NC_010807.ref	60.7143	84	31469	31552	4945	5029	51	33
NC_025457.alt2	NC_010807.ref	56.3380	71	36506	36576	16844	16944	40	31
NC_025457.alt2	NC_010807.ref	60.2941	68	13960	14027	10525	10598	41	27
NC_025457.alt2	NC_010807.ref	54.5455	66	5961	6026	26271	26180	36	30
NC_025457.alt2	NC_010807.ref	54.5455	66	6125	6190	26271	26180	36	30
NC_025457.alt2	NC_010807.ref	5e+01	66	19219	19284	14574	14524	33	33
NC_025457.alt2	NC_010807.ref	54.5455	66	28202	28267	11525	11440	36	30
NC_025457.alt2	NC_010807.ref	44.6154	65	5626	5690	12324	12395	29	36
NC_025457.alt2	NC_010807.ref	54.2373	59	13008	13066	34992	34906	32	27
NC_025457.alt2	NC_010807.ref	47.4576	59	46853	46911	29693	29737	28	31
NC_025457.alt2	NC_010807.ref	43.1034	58	52520	52577	27622	27572	25	33
NC_025457.alt2	NC_010807.ref	61.4035	57	17239	17295	35144	35051	35	22
NC_025457.alt2	NC_010807.ref	49.1228	57	19056	19112	18102	18057	28	29
NC_025457.alt2	NC_010807.ref	47.3684	57	45810	45866	36171	36214	27	30
NC_025457.alt2	NC_010807.ref	59.6491	57	58063	58119	34835	34787	34	23
NC_025457.alt2	NC_010807.ref	60.7143	56	18450	18505	36510	36596	34	22
NC_025457.alt2	NC_010807.ref	66.0714	56	21634	21689	13809	13892	37	19
NC_025457.alt2	NC_010807.ref	52.7273	55	30533	30587	19923	19868	29	26
NC_025457.alt2	NC_010807.ref	47.2727	55	62576	62630	25051	25096	26	29
NC_025457.alt2	NC_010807.ref	51.8519	54	2641	2694	26953	26998	28	26
NC_025457.alt2	NC_010807.ref	57.6923	52	22304	22355	18133	18090	30	22
NC_025457.alt2	NC_010807.ref	54.9020	51	13087	13137	907	964	28	23
NC_025457.alt2	NC_010807.ref	56.8627	51	26646	26696	15600	15689	29	22
NC_025457.alt2	NC_010807.ref	5e+01	50	2704	2753	16308	16363	25	25
NC_025457.alt2	NC_010807.ref	56	50	4974	5023	18724	18803	28	22
NC_025457.alt2	NC_010807.ref	66	50	46930	46979	29486	29532	33	17
NC_025457.alt2	NC_010807.ref	56.25	48	31245	31292	28879	28962	27	21
NC_025457.alt2	NC_010807.ref	61.7021	47	39115	39161	37949	37888	29	18
NC_025457.alt2	NC_010807.ref	63.8298	47	48565	48611	19183	19252	30	17
NC_025457.alt2	NC_010807.ref	78.7234	47	57529	57575	21948	21913	37	10
NC_025457.alt2	NC_010807.ref	69.5652	46	43632	43677	20392	20463	32	14
NC_025457.alt2	NC_010807.ref	65.2174	46	60049	60094	23279	23222	30	16
NC_025457.alt2	NC_010807.ref	55.5556	45	28296	28340	18640	18677	25	20
NC_025457.alt2	NC_010807.ref	55.5556	45	28467	28511	18640	18677	25	20
NC_025457.alt2	NC_010807.ref	64.4444	45	36330	36374	9470	9511	29	16
NC_025457.alt2	NC_010807.ref	6e+01	45	37016	37060	429	475	27	18
NC_025457.alt2	NC_010807.ref	52.3810	42	27880	27921	16208	16239	22	20
NC_025457.alt2	NC_010807.ref	66.6667	42	30161	30202	25842	25788	28	14
NC_025457.alt2	NC_010807.ref	58.5366	41	6473	6513	8154	8204	24	17
NC_025457.alt2	NC_010807.ref	58.5366	41	6633	6673	8154	8204	24	17
NC_025457.alt2	NC_010807.ref	7e+01	40	1743	1782	4823	4784	28	12
NC_025457.alt2	NC_010807.ref	62.5	40	60956	60995	32659	32600	25	15
NC_025457.alt2	NC_010807.ref	66.6667	39	46123	46161	1527	1591	26	13
NC_025457.alt2	NC_010807.ref	65.7143	35	61971	62005	31013	30959	23	12
NC_025457.alt2	NC_010807.alt3	51.1450	131	21254	21384	35998	35782	67	64
NC_025457.alt2	NC_010807.alt3	50.5618	89	22820	22908	24514	24424	45	44
NC_025457.alt2	NC_010807.alt3	60.7143	84	31469	31552	5382	5466	51	33
NC_025457.alt2	NC_010807.alt3	60.2941	68	13960	14027	10741	10814	41	27
NC_025457.alt2	NC_010807.alt3	54.5455	66	5961	6026	26508	26417	36	30
NC_025457.alt2	NC_010807.alt3	54.5455	66	6125	6190	26508	26417	36	30
NC_025457.alt2	NC_010807.alt3	5e+01	66	19219	19284	14627	14577	33	33
NC_025457.alt2	NC_010807.alt3	54.5455	66	28202	28267	11741	11656	36	30
NC_025457.alt2	NC_010807.alt3	44.6154	65	5626	5690	12445	12516	29	36
NC_025457.alt2	NC_010807.alt3	54.0984	61	62345	62405	15249	15293	33	28
NC_025457.alt2	NC_010807.alt3	47.4576	59	46853	46911	29945	29989	28	31
NC_025457.alt2	NC_010807.alt3	43.1034	58	52520	52577	27761	27711	25	33
NC_025457.alt2	NC_010807.alt3	47.3684	57	45810	45866	36969	37012	27	30
NC_025457.alt2	NC_010807.alt3	59.6491	57	58063	58119	35527	35479	34	23
NC_025457.alt2	NC_010807.alt3	52.7273	55	30533	30587	20244	20189	29	26
NC_025457.alt2	NC_010807.alt3	50.9091	55	50752	50806	7056	7101	28	27
NC_025457.alt2	NC_010807.alt3	47.2727	55	62576	62630	3401	3356	26	29
NC_025457.alt2	NC_010807.alt3	51.8519	54	2641	2694	27092	27137	28	26
NC_025457.alt2	NC_010807.alt3	56.8627	51	26646	26696	15853	15942	29	22
NC_025457.alt2	NC_010807.alt3	5e+01	50	2704	2753	16561	16616	25	25
NC_025457.alt2	NC_010807.alt3	56	50	4974	5023	19371	19450	28	22
NC_025457.alt2	NC_010807.alt3	66	50	46930	46979	29463	29509	33	17
NC_025457.alt2	NC_010807.alt3	56.25	48	31245	31292	28856	28939	27	21
NC_025457.alt2	NC_010807.alt3	62.5	48	33935	33982	33128	33199	30	18
NC_025457.alt2	NC_010807.alt3	56.25	48	53260	53307	19094	19018	27	21
NC_025457.alt2	NC_010807.alt3	78.7234	47	57529	57575	22378	22343	37	10
NC_025457.alt2	NC_010807.alt3	69.5652	46	43632	43677	20713	20784	32	14
NC_025457.alt2	NC_010807.alt3	65.2174	46	60049	60094	23709	23652	30	16
NC_025457.alt2	NC_010807.alt3	55.5556	45	28296	28340	19287	19324	25	20
NC_025457.alt2	NC_010807.alt3	55.5556	45	28467	28511	19287	19324	25	20
NC_025457.alt2	NC_010807.alt3	64.4444	45	36330	36374	9686	9727	29	16
NC_025457.alt2	NC_010807.alt3	6e+01	45	37016	37060	645	691	27	18
NC_025457.alt2	NC_010807.alt3	53.4884	43	27879	27921	16460	16492	23	20
NC_025457.alt2	NC_010807.alt3	55.8140	43	31295	31337	10777	10832	24	19
NC_025457.alt2	NC_010807.alt3	66.6667	42	30161	30202	26079	26025	28	14
NC_025457.alt2	NC_010807.alt3	58.5366	41	6473	6513	8232	8282	24	17
NC_025457.alt2	NC_010807.alt3	58.5366	41	6633	6673	8232	8282	24	17
NC_025457.alt2	NC_010807.alt3	7e+01	40	1743	1782	5260	5221	28	12
NC_025457.alt2	NC_010807.alt3	62.5	40	60956	60995	32911	32852	25	15
NC_025457.alt2	NC_010807.alt3	66.6667	39	46123	46161	1945	2009	26	13
NC_025457.alt2	NC_010807.alt3	74.2857	35	542	576	245	317	26	9
